Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_Platform,Job_PowerPlanMode,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MemoryRandomization,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,4,974947300,8388608,116.22,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,5,946735700,8388608,112.86,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,6,1043110800,8388608,124.35,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,7,890364400,8388608,106.14,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,8,1025624400,8388608,122.26,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,9,1030281000,8388608,122.82,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,10,920754000,8388608,109.76,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,11,908330100,8388608,108.28,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,12,1040755600,8388608,124.07,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,13,1045115300,8388608,124.59,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,14,961978100,8388608,114.68,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,15,1050316400,8388608,125.21,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,16,830436300,8388608,99,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,17,975932400,8388608,116.34,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,18,1006096400,8388608,119.94,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,19,939160000,8388608,111.96,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,20,1035599600,8388608,123.45,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,21,1007916100,8388608,120.15,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,22,1039796600,8388608,123.95,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,23,1025783900,8388608,122.28,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,24,1003691700,8388608,119.65,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,25,1020561100,8388608,121.66,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,26,1015640300,8388608,121.07,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,27,1013978400,8388608,120.88,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,28,965732300,8388608,115.12,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,29,1023886500,8388608,122.06,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,30,1019185500,8388608,121.5,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,31,635451900,8388608,75.75,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,32,990906400,8388608,118.13,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,33,978359900,8388608,116.63,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,34,854575600,8388608,101.87,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,35,897163700,8388608,106.95,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,36,991471800,8388608,118.19,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,37,956587200,8388608,114.03,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,38,923626500,8388608,110.1,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,39,889309100,8388608,106.01,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,40,1024686800,8388608,122.15,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,41,1007041700,8388608,120.05,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,42,1020031400,8388608,121.6,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,43,1016809600,8388608,121.21,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,44,984467700,8388608,117.36,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,45,989265100,8388608,117.93,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,46,948258400,8388608,113.04,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,47,899263400,8388608,107.2,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,48,982105000,8388608,117.08,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,49,991433600,8388608,118.19,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,50,1007888300,8388608,120.15,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,51,1029958100,8388608,122.78,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,52,987823000,8388608,117.76,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,53,1013098500,8388608,120.77,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,54,953993000,8388608,113.72,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,55,997444500,8388608,118.9,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,56,1034136300,8388608,123.28,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,57,1023780400,8388608,122.04,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,58,1020687900,8388608,121.68,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,59,949917300,8388608,113.24,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,60,1003494500,8388608,119.63,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,61,978915900,8388608,116.7,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,62,996287400,8388608,118.77,222,0,0,416
