Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_Platform,Job_PowerPlanMode,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MemoryRandomization,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Warmup,3,608697400,268435456,2.27,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Warmup,4,605658600,268435456,2.26,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Warmup,5,602809200,268435456,2.25,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Warmup,6,615269300,268435456,2.29,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Warmup,7,613835400,268435456,2.29,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,1,616671700,268435456,2.3,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,2,619971900,268435456,2.31,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,3,617793600,268435456,2.3,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,4,619007100,268435456,2.31,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,5,616312700,268435456,2.3,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,6,624243500,268435456,2.33,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,7,623291800,268435456,2.32,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,8,615495800,268435456,2.29,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,9,621235100,268435456,2.31,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,10,612179300,268435456,2.28,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,11,615993400,268435456,2.29,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,12,622478100,268435456,2.32,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,13,615429800,268435456,2.29,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,14,624315800,268435456,2.33,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,15,616494500,268435456,2.3,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,1,322235900,268435456,1.2,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,2,325536100,268435456,1.21,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,3,323357800,268435456,1.2,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,4,324571300,268435456,1.21,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,5,321876900,268435456,1.2,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,6,329807700,268435456,1.23,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,7,328856000,268435456,1.23,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,8,321060000,268435456,1.2,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,9,326799300,268435456,1.22,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,10,317743500,268435456,1.18,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,11,321557600,268435456,1.2,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,12,328042300,268435456,1.22,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,13,320994000,268435456,1.2,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,14,329880000,268435456,1.23,0,0,0,0
TaskBenchmarks.ReturnTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,ReturnTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,15,322058700,268435456,1.2,0,0,0,0
TaskBenchmarks.AwaitTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,AwaitTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Jitting,1,139300,1,139300,0,0,0,0
TaskBenchmarks.AwaitTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,AwaitTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Jitting,1,635500,1,635500,0,0,0,0
TaskBenchmarks.AwaitTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,AwaitTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Jitting,2,218200,16,13637.5,0,0,0,0
TaskBenchmarks.AwaitTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,AwaitTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Jitting,2,216000,16,13500,0,0,0,0
TaskBenchmarks.AwaitTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,AwaitTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,1,1400,16,87.5,0,0,0,0
TaskBenchmarks.AwaitTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,AwaitTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,2,1500,32,46.88,0,0,0,0
TaskBenchmarks.AwaitTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,AwaitTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,3,2300,64,35.94,0,0,0,0
TaskBenchmarks.AwaitTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,AwaitTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,4,3800,128,29.69,0,0,0,0
TaskBenchmarks.AwaitTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,AwaitTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,5,6800,256,26.56,0,0,0,0
TaskBenchmarks.AwaitTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,AwaitTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,6,12200,512,23.83,0,0,0,0
TaskBenchmarks.AwaitTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,AwaitTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,7,26400,1024,25.78,0,0,0,0
TaskBenchmarks.AwaitTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,AwaitTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,8,46400,2048,22.66,0,0,0,0
TaskBenchmarks.AwaitTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,AwaitTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,9,93000,4096,22.71,0,0,0,0
TaskBenchmarks.AwaitTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,AwaitTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,10,183600,8192,22.41,0,0,0,0
TaskBenchmarks.AwaitTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,AwaitTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,11,417300,16384,25.47,0,0,0,0
TaskBenchmarks.AwaitTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,AwaitTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,12,924000,32768,28.2,0,0,0,0
TaskBenchmarks.AwaitTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,AwaitTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,13,1370200,65536,20.91,0,0,0,0
TaskBenchmarks.AwaitTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,AwaitTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,14,3015300,131072,23,0,0,0,0
TaskBenchmarks.AwaitTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,AwaitTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,15,5873400,262144,22.41,0,0,0,0
TaskBenchmarks.AwaitTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,AwaitTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,16,12457300,524288,23.76,0,0,0,0
TaskBenchmarks.AwaitTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,AwaitTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,17,21902700,1048576,20.89,0,0,0,0
TaskBenchmarks.AwaitTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,AwaitTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,18,50962200,2097152,24.3,0,0,0,0
TaskBenchmarks.AwaitTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,AwaitTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,19,70525700,4194304,16.81,0,0,0,0
TaskBenchmarks.AwaitTask,BenchmarkTaskAwaitVsTaskReturn,TaskBenchmarks,AwaitTask,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,20,66717000,8388608,7.95,0,0,0,0
